assemblage_code,analyst_id,analysis_order,flake_id,completeness,damage,damage_comment,dorsal_cortex,Dorsal_Cortex_Location,dorsal_cortex_location_other,platform_cortex,dorsal_scar_count,directionality,Proximal_Scars,Left_Scars,Distal_Scars,Right_Scars,Mass,MaximumDimension,MaximumWidth,MaximumThickness,TechLength,TechMaxWidth,TechMaxThickness,TECHWIDTHPROX,TECHWIDTHMES,TECHWIDTHDIST,TECHTHICKPROX,TECHTHICKMES,TECHTHICKDIST,PLATFWIDTH,PLATFTHICKIMPACT,PLATFTHICKMID,PLATFTHICKMAX,EDGEPLATF,EDGEPLATF_DEG,PLATFMORPH,PLATFLIPP,BULB,SHATTBULB,INITIATION,VENTR_PLANE_FORM,ANGLE_HEIGHT,SECTION,LATEDGETYPE,FLAKETERM,DISTPLANFORM,DISTPROFANGLE,KOMBEWA,FLK_TYPE,RED_SYST,FLK_FORM,REMARK
chert_condition_B,0202a,2,69,complete,no,,5,ProxRight,,Absent,6,Bidirectional,4,0,1,0,38.20000076,68.51000214,47.34999847,12.18,45.91999817,66.47000122,12.15999985,65.33999634,57.74000168,34.75,10.80000019,12.02000046,1.929999948,42.20999908,10.68999958,10.69,11.5,2.089999914,69.01704377,Plain,No,Yes,No,Hertzian,BULBAR,1,TRAPEZOIDAL,AMORPH,FEATHER,Pointed,41,No,,,FLAKE,
chert_condition_A,db727,3,59,complete,no,,2,Distal,,Absent,8,Unidirectional,4,1,0,1,7.3,55.86,24.37,7.65,54.13,24.35,7.57,23.62,21.11,17.41,7.43,4.95,3.52,10.16,6.3,6.3,6.31,2.05,67.98689255,Plain,No,Yes,No,Hertzian,CONCAVE,1,TRAPEZOIDAL,CONVERGENT,AXIAL,Flat,90,No,Levallois flake,Laminar,ELONG,
chert_condition_A,3d396,4,106,complete,yes,minor edge fracture,0,,,Absent,5,Subcentripetal,0,2,1,2,10.6,47.51,36.44,7.42,45.75,35.89,7.6,32.73,33.01,35.42,7.67,5.46,3.94,16.47,5.21,4.88,5.39,2.03,,Plain,No,Yes,No,Hertzian,Flat,1,Triangular,Parallel,Feather,Flat,0-30,No,none,Levallois,flake,
chert_condition_B,r42o8,5,101,complete,yes,,1,Proximal,,Indeterminate,4,Indeterminate,0,0,0,0,12,41.84,28.35,14.66,34.98,28,5.71,30.4,25.83,21.9,13.62,7.48,3.32,15.66,3.09,1.75,3.69,2.02,67.20598388,Cortical,No,No,No,Hertzian,Flat,1,Triangular,Convergent,Feather,Flat,0-30,No,Indeterminate,Indeterminate,Flake,
chert_condition_B,0202a,2,40,complete,yes,small fragmentation all in bag,1,Proximal,,Absent,6,Multidirectional,4,1,0,1,103.8000031,111.3499985,68.55999756,16.93,89.43000031,72.98999786,15.71000004,41,54.66999817,66.67,11.82999992,11.80000019,11.89000034,23.89999962,9.960000038,7.29,10.90999985,2.019999981,67.20598338,Plain,No,Yes,No,Hertzian,BULBAR,1,TRAPEZOIDAL,DIVERGENT,FEATHER,Irreg,31,No,,,FLAKE,
chert_condition_A,d764f,10,15,complete,yes,minor chipping,6,Distal,,Absent,4,UnidirectionalConvergent,3,0,0,1,60.90000153,84.33999634,54.88000107,17.5,82.86000061,54.66999817,18.81999969,50.33000183,45.68999863,51.87,17.53000069,13.47999954,11.77000046,44.54000092,5.260000229,8.48,10.65999985,2.00999999,52.67762053,Dihedral,No,Yes,Yes,Hertzian,CONCAVE,1,TRIANGULAR,OVOID,HINGE,Rounded,20,No,,Levallois?,FLAKE,
chert_condition_B,d764f,10,51,complete,no,,3,Left,,Absent,5,Unidirectional,5,0,0,0,8.199999809,66.87000275,23.17000008,6.929999828,40.25999832,63.75,6.510000229,32.49000168,50.65000153,15.97,6.579999924,5.980000019,3.019999981,22.37999916,5.199999809,3.93,5.18,1.940000057,51.07997644,Plain,No,Yes,No,Hertzian,CONCAVE,1,TRAPEZOIDAL,DIVERGENT,FEATHER,Irreg,0,No,,,FLAKE,
chert_condition_A,a8acd,11,104,complete,yes,HEAVY EDGE DAMAGE,,,,absent,7,Centripetal,3,2,1,1,9.3,47.81,30,6.5,46.38,42.96,6.57,28.28,31.32,33.67,5.08,6.6,4.57,11.91,5.81,5.59,5.98,1.85,,Plain,YES,YES,YES,HERTZIAN,CONCAVE,1,INDET,AMORPH,FEATHER,IRR,0-30,NO,CENTRIPETAL FLAKE,LEVALLOIS,FLAKE,
chert_condition_A,db727,3,103,complete,no,,0,,,Absent,3,Subcentripetal,1,0,1,1,5.4,30.62,23.08,5.76,31.27,23.63,5.63,18.9,23.41,21.63,5.69,4.81,5.37,15.41,4.63,4.6,4.36,1.85,62.64542669,Plain,No,Yes,No,Hertzian,CONCAVE,1,TRIANGULAR,PARALLEL,FEATHER,Flat,31-60,No,indet,indet,FLAKE,
chert_condition_A,0202a,2,104,complete,no,,0,,,Absent,8,Centripetal,3,2,1,1,9.399999619,48.43999863,40.00999832,6.64,46.52999878,37.52999878,6.110000134,21.79999924,29.79000092,32.75,4.900000095,6.409999847,3.400000095,12.63000011,5.75,5.43,5.429999828,1.799999952,61.25999563,Plain,No,Yes,No,Hertzian,CONCAVE,1,INDET,AMORPH,FEATHER,Rounded,23,No,,,FLAKE,
chert_condition_B,0202a,2,77,complete,no,,0,,,Absent,4,Unidirectional,4,0,0,0,3.200000048,34.74000168,26.47999954,4.23,25.39999962,29.38999939,3.519999981,27.69000053,28.95000076,16.71,4.28000021,3.160000086,1.039999962,30.61000061,3.00999999,3.49,5.079999924,1.769999981,60.41908084,ChapeauDeGendarme,No,Yes,No,Hertzian,BULBAR,1,TRAPEZOIDAL,CONVERGENT,FEATHER,Irreg,10,No,,,FLAKE,
chert_condition_A,d764f,10,38,complete,yes,micro chipping,0,,,Absent,3,Orthogonal,1,0,0,2,14.10000038,46.88999939,40.88000107,16.06999969,37.38000107,48.36000061,15.10999966,27.72999954,37.68000031,40.35,13.89000034,11.06000042,5.489999771,12.23999977,8.489999771,9.52,10.78999996,1.769999981,47.11060828,Plain,No,Yes,No,Hertzian,CONCAVE,1,TRIANGULAR,DIVERGENT,FEATHER,Flat,20,No,debordant,discoid,FLAKE,
chert_condition_A,db727,3,105,complete,no,,0,,,Absent,4,Subcentripetal,2,1,0,0,5.2,35.24,26.01,6.62,35.43,25.92,6.88,17.28,22.63,25.7,6.91,5.07,2.03,12.75,4.67,4.66,5.39,1.7,58.42875996,Facetted,No,Yes,No,Hertzian,CONCAVE,1,INDET,PARALLEL,FEATHER,Flat,0-30,No,indet,indet,ELONG,
chert_condition_A,a8acd,11,103,complete,yes,LIGHT EDGE DAMAGE,,,,absent,6,Bidirectional,5,0,1,0,4.9,33.61,24.1,4.97,31.27,23.75,5.83,21.78,23.13,22.35,5.77,5.06,4.54,16.64,4.01,4.29,5.53,1.67,,Diherdral,NO,YES,YES,HERTZIAN,BULBAR,1,TRI,SUB-PARALLEL,INDET,,,NO,BIDIRECTIONAL FLAKE,LEVALLOIS,FLAKE,
chert_condition_A,3d396,4,51,complete,no,,0,,,Absent,11,centripetal,6,2,1,2,90.4,90.16,58.87,19.45,83.61,60.61,19.26,59.87,53.03,44.49,16.11,17.22,12.77,57.77,10,10.45,10.98,1.65,,Dihedral,No,Yes,No,Hertzian,Flat,1,Trapezoidal,Amorphous,Feather,Pointed,30-60,No,none,Levallois,Flake,
chert_condition_B,a8acd,11,79,complete,yes,LIGHT EDGE DAMAGE,2,MesialLeft,,absent,8,,5,3,0,0,69.5,67.37,53.9,20.12,63.06,58.85,18.8,45.59,55.08,41.19,17.45,18.55,13.54,25.89,15.73,13.23,16.98,1.6,,Plain,NO,YES,YES,HERTZIAN,FLAT,1,INDET,AMORPH,FEATHER,POINTED,31-60,NO,DEBORDANT FLAKE,LEVALLOIS OR DISCOID,FLAKE,
chert_condition_A,r42o8,5,63,complete,no,,0,,,Absent,5,Indeterminate,1,0,0,0,42.3,88.61,56.92,10.24,72.84,56.66,9.45,43.09,55.18,48.42,13.49,8.65,4.67,26.46,6.02,8.13,11.71,1.56,54.32997011,Plain,No,Yes,No,Hertzian,Flat,1,Lenticular,Ovoid,Feather,Flat,0-30,No,indeterminate,indeterminate,Flake,
chert_condition_A,d764f,10,47,complete,no,,0,,,Absent,3,Unidirectional,2,0,0,0,5,38.06000137,32.11000061,6.269999981,32.95000076,36.86000061,7.41,34.38000107,36.15999985,22.06,7.360000134,5.639999866,3.579999924,34.52999878,3.569999933,5.06,5.21999979,1.5,40.5543209,Plain,No,Yes,No,Hertzian,CONCAVE,1,TRAPEZOIDAL,CONVERGENT,FEATHER,Pointed,10,No,,Levallois,FLAKE,
chert_condition_B,r42o8,5,92,complete,no,,0,,,Absent,7,Unidirectional,3,0,0,0,27.3,52.87,43.67,15.81,41.17,42.87,9.57,37.19,43.44,37.89,15.42,11.89,6.01,34.47,17.36,16.31,17.67,1.45,50.99982744,Plain,No,Yes,No,Hertzian,Bulbar,1,Trapezoidal,Parallel,Feather,Flat,0-30,No,indeterminate,indeterminate,Flake,
chert_condition_A,d764f,10,106,complete,yes,minor chipping,0,,,Absent,5,Multidirectional,2,1,0,2,10.60000038,48.20000076,40.16999817,8.119999886,44.88000107,35.38999939,8.050000191,31.93000031,33.09000015,35.13,7.820000172,6.150000095,3.960000038,16.45000076,5.559999943,4.75,5.590000153,1.399999976,38.05121147,Plain,No,Yes,No,Hertzian,BULBAR,1,LENTICULAR,PARALLEL,FEATHER,Flat,10,No,Levallois flake,Levallois,FLAKE,
chert_condition_B,a8acd,11,101,complete,no,,,,,absent,5,UnidirectionalConvergent,4,0,0,1,12,41.31,33.99,10.4,35.17,36.31,17.77,32.27,27.03,14.9,12.38,6.87,4.51,34.34,15.94,16.27,17.6,1.3,,Crushed,NO,NO,NO,HERTZIAN,FLAT,1,TRI,CONV,FEATHER,POINTED,0-30,NO,PSEUDO-LEVALLOIS POINT; DEBORDANT,DISCOID,CONVFLAKE,
chert_condition_A,d764f,10,103,complete,yes,distal break(?) almost complete,0,,,Absent,6,Bidirectional,5,0,1,0,5,33.90999985,23.95999908,5.909999847,31.89999962,23.86000061,5.840000153,21.93000031,23.43000031,21.75,5.739999771,5.210000038,5.380000114,16.10000038,4.550000191,4.42,4.739999771,1.24000001,33.96730497,Plain,No,Yes,No,Hertzian,BULBAR,1,TRIANGULAR,PARALLEL,FEATHER,Flat,10,No,,,FLAKE,
chert_condition_B,a8acd,11,69,complete,yes,LIGHT EDGE DAMAGE,10,ProximalRight,,absent,8,Centripetal,4,2,1,1,37.9,67.95,46.24,12.86,47.3,67.78,12.98,66.59,58.32,39.96,12.04,12.43,9.17,38.81,11.35,11,12.1,0.27,,Plain,YES,YES,YES,HERTZIAN,BULBAR,1,TRAP,AMORPH,FEATHER,FLAT,31-60,NO,CORE MANAGEMENT FLAKE,INDET,FLAKE,COULD BE PART OF A LEVALLOIS CORE PREPARATION
chert_condition_B,0202a,2,63,distal,no,,20,DistalLeft,,Absent,6,Orthogonal,1,0,0,1,7,54.68000031,19.48999977,8.54,0,19.46999931,6.929999828,0,0,0,0,0,0,0,0,0,0,0,0,Indeterminate,Indeterminate,Indeterminate,Indet,Hertzian,TWISTED,1,TRIANGULAR,DIVERGENT,FEATHER,Flat,46,No,,,FLAKE,
chert_condition_A,0202a,2,2,complete,no,,100,All,,Indeterminate,0,,0,0,0,0,13.10000038,40.47999954,29.01000023,11.98,40.15999985,28.70999908,12.21000004,26.71999931,28.18000031,26.52,9.300000191,9.239999771,5,18.76000023,0,0,0,0,0,Indeterminate,Indeterminate,No,Yes,Hertzian,CONCAVE,1,LENTICULAR,SQUARE,FEATHER,Irreg,25,No,,,FLAKE,
chert_condition_A,d764f,10,8,complete,no,,80,DistalRight,,Partial,1,Unidirectional,1,0,0,0,31.70000076,60.65999985,42.29000092,18.11000061,49.02000046,50.40999985,18.52000046,29.78000069,43.93000031,49.17,18.07999992,18.57999992,12.35000038,0,0,0,0,0,0,Indeterminate,Indeterminate,Yes,Indet,Hertzian,CONCAVE,1,TRIANGULAR,DIVERGENT,FEATHER,Rounded,10,No,,,FLAKE,cort flk
chert_condition_A,db727,3,36,complete,no,,95,All,,Absent,1,Unidirectional,1,0,0,0,4.1,37.9,28.93,7.08,28.72,25.13,6.1,23.63,24.02,29.73,7.41,5.02,3.11,4.5,2.08,3.23,3.21,0,0,Crushed,No,No,Yes,Wedging,CONCAVE,1,INDET,CONVERGENT,AXIAL,Pointed,0,No,indet,indet,FLAKE,
chert_condition_A,db727,3,8,complete,no,,85,All,,Indeterminate,1,Unidirectional,1,0,0,0,31.8,62.94,48.71,16.96,54.69,48.62,17.63,30.79,39.36,47.59,18.29,16.7,10.92,0,0,0,0,0,0,Crushed,Indeterminate,No,Yes,Wedging,CONCAVE,1,TRIANGULAR,OVOID,FEATHER,Rounded,0,No,indet,indet,FLAKE,
chert_condition_A,3d396,4,95,left,yes,minor edge fracture to laterals,0,,,Indeterminate,,,,,,,3.8,35.65,24.09,5.52,28.45,,,,,,,,,,,,,,,Crushed,Indeterminate,Indeterminate,Indeterminate,hertzian,Concave,1,,,Overshot,,,No,,indeterminate,,
chert_condition_B,3d396,4,88,distal,yes,platform snapped off; some other minor edge breakage and fracture,0,,,,5,Subcentripetal,2,1,2,0,1.4,21.2,19.29,4.19,19.22,20,3.98,12.4,18.01,16.79,1.36,2.31,3.78,,,,,,,,Indeterminate,No,No,,Concave,1,Trapezoidal,Divergent,Overshot,Flat,30-60,No,none,indeterminate,Flake,
chert_condition_A,3d396,4,2,complete,yes,minor edge fracture to distal,100,Other,all,Complete,0,,,,,,13.1,40.42,29.67,12.28,39.55,29.73,11.98,24.67,30.15,25.65,9.93,11.55,7.67,,,,,,,Cortical,No,Yes,Yes,Hertzian,Concave,1,Domed,Ovoid,Feather,Rounded,,No,First flake,indeterminate,Flake,distal fracture makes DISTPROFANGLE unreadable.
chert_condition_A,a8acd,11,95,lateral,yes,LIGHT EDGE DAMAGE,,,,absent,3,Subcentripetal,1,0,0,2,3.7,34.77,24.15,4.9,35.2,,4.64,,,,4.64,4.77,5.2,,,,,,,Crushed,NO,NO,YES,BENDING,CONCAVE,1,INDET,,FEATHER,,0-30,NO,CENTRIPETAL FLAKE WITH SIRET BREAKAGE,indet,FLAKE,THE REMOVAL ON THE RIGHT EDGE COULD ALSO BE A DEBORDANT EDGE RATHER THAN A SIRET BREAKAGE
chert_condition_A,a8acd,11,46,complete,yes,LIGHT EDGE DAMAGE,,,,absent,5,UnidirectionalConvergent,3,1,0,1,9.4,62.14,24.67,6.17,62.55,26.59,6.86,25.17,23.34,17.41,6.23,6.05,5.12,5.62,2.46,2.46,2.46,,,Punctiform,NO,YES,YES,BENDING,FLAT,1,TRI,CONV,FEATHER,POINTED,0-30,NO,TRIANGULAR BLADE ,LEVALLOIS,BLADE,
chert_condition_A,a8acd,11,2,complete,yes,LIGHT EDGE DAMAGE,100,All,,complete,0,Indeterminate,0,0,0,0,13,40.66,30.91,11.24,40.02,31.02,12.04,24.71,28.82,26.88,11.48,10.58,7.59,,,,,,,Plain,NO,YES,YES,HERTZIAN,BULBAR,1,DOMED,SUB-PARALLEL,FEATHER,ROUNDED,0-30,NO,FIRST FLAKE,indet,FLAKE,
chert_condition_A,r42o8,5,95,left,no,,0,,,Absent,3,Indeterminate,0,0,0,0,3.8,35.65,26.78,4.86,,,,,,,,,,,,,,,0,,No,Indeterminate,No,Hertzian,Flat,1,,,,,,Yes,indeterminate,other,Flake,split flake
chert_condition_B,r42o8,5,88,distal,no,,0,,,Absent,4,Multidirectional,0,1,0,0,1.4,21.22,19.3,2.88,,,,,,,,,,,,,,,0,,,,,Hertzian,Flat,1,Indeterminate,Divergent,Feather,Flat,30-60,No,indeterminate,indeterminate,Flake,platform seems to be missing
chert_condition_B,r42o8,5,63,complete,no,,50,Left,distal,Absent,5,Unidirectional,2,0,0,0,6.9,53.4,53.4,19.93,,,,,,,,,,,,,,,0,,No,No,No,Hertzian,Twisted,1,Triangular,Parallel,Feather,Flat,30-60,No,indeterminate,indeterminate,Flake,
chert_condition_A,r42o8,5,36,other,no,,90,Other,most of the dorsal,Absent,4,Unidirectional,0,0,0,0,4.1,39.34,25.56,8.89,26.17,38.04,5.1,12.98,27.72,29.46,9.65,6.37,5.53,,,,,,0,,No,Indeterminate,No,Wedging,Flat,1,Indeterminate,Divergent,Feather,Flat,30-60,No,indeterminate,indeterminate,Flake,platform seems to be missing
chert_condition_B,r42o8,5,23,complete,no,,80,Left,,Absent,1,Unidirectional,0,0,0,0,4.1,44.46,18.61,5.72,32.61,20.81,5.29,20.13,17.94,15.84,3.97,5.43,3.63,,,,,,0,Crushed,No,No,Yes,Hertzian,Flat,1,Domed,Parallel,Feather,Pointed,0-30,No,indeterminate,indeterminate,Flake,
chert_condition_A,db727,3,106,complete,no,,0,,,Absent,3,Unidirectional,0,0,0,3,10.5,44.56,35.31,7.42,44.72,36.03,7.29,31.17,33.6,35.35,6.92,4.31,2.93,15.15,4.87,4.35,4.9,1.94,65.08860938,Plain,No,Yes,No,Hertzian,CONCAVE,0.9,INDET,PARALLEL,FEATHER,Flat,0-30,No,indet,indet,ELONG,
chert_condition_A,db727,3,104,complete,no,,0,,,Absent,5,Centripetal,2,1,0,1,9.3,44.13,43.5,4.82,46.14,39.92,6.55,26.63,34.58,32.03,5.05,6.44,5.15,9.59,5.78,5.77,5.77,1.78,60.70019179,Plain,No,Yes,Yes,Hertzian,CONCAVE,0.9,INDET,PARALLEL,FEATHER,Flat,0-30,No,indet,indet,FLAKE,
chert_condition_B,db727,3,92,complete,no,,0,,,Absent,3,Subcentripetal,1,0,1,1,27.4,55,42.87,15.83,39.03,43.05,15.71,36.75,42.83,39.78,15.49,15.1,8.14,34.36,15.03,15.03,15.88,1.65,56.98295843,Plain,No,Yes,Yes,Hertzian,BULBAR,0.9,TRIANGULAR,PARALLEL,FEATHER,Flat,0,No,indet,multidirectional,FLAKE,
chert_condition_B,de9cb,8,77,complete,no,,0,,,Absent,4,Unidirectional,4,0,0,0,3.2,34.62,26.19,6.22,21.85,29.78,4.87,28.54,26.67,24.89,5.33,4.85,3.44,28.74,3.26,2.04,4,8,126.1844129,Plain,Indeterminate,Yes,No,Hertzian,FLAT,0.8,TRAPEZOIDAL,PARALLEL,FEATHER,Flat,25,No,indet,indet,FLAKE,
chert_condition_A,de9cb,8,12,complete,no,,91,All,,Absent,1,Unidirectional,1,0,0,0,14.8,48.04,32.77,10.47,43.47,33.26,9.82,23.71,28.2,27.51,9.19,9.71,8.9,15.64,3.82,4.77,5.29,7.7,124.3970824,Plain,No,Indeterminate,No,Hertzian,FLAT,0.8,LENTICULAR,DIVERGENT,FEATHER,Flat,31,No,indet,indet,FLAKE,
chert_condition_A,db727,3,91,complete,no,,0,,,Absent,4,Centripetal,1,1,1,1,14.7,47.36,46.85,7.96,47.56,46.87,8.32,36.87,41.66,28.91,8.02,7.53,5.7,22.58,5.51,5.85,6.07,2.83,85.90221993,Dihedral,No,Yes,No,Hertzian,CONCAVE,0.8,TRIANGULAR,CONVERGENT,FEATHER,Flat,0,No,levallois flake,levallois,CONVFLAKE,
chert_condition_B,db727,3,75,complete,no,,0,,,Absent,5,Multidirectional,3,1,1,0,45.5,62.1,59.4,20.03,58.73,62.08,19.95,30.64,46.69,58.32,19.51,17.08,6.49,18.03,11.28,16.32,16.28,1.79,60.98049695,Plain,No,Yes,Yes,Hertzian,CONCAVE,0.8,TRIANGULAR,DIVERGENT,FEATHER,Irreg,0,No,indet,multidirectional,FLAKE,
chert_condition_B,de9cb,8,39,complete,no,,5,Other,proximal and distal,Indeterminate,2,Orthogonal,1,0,0,1,80.6,96.09,51.59,26.43,85.79,50.71,26.22,31.03,40.29,36.63,24.81,20.53,17.38,24.93,13.66,12.34,15.41,21.2,158.3171703,Indeterminate,No,Yes,No,Hertzian,FLAT,0.74,INDET,DIVERGENT,FEATHER,Irreg,0,No,indet,inde,FLAKE,
chert_condition_B,46b96,7,47,complete,yes,nibbling on distal edge,18,Left,,Absent,7,Subcentripetal,3,0,2,2,43.8,80.23,54.93,9.53,78.63,50.37,10.82,38.91,50.84,50.42,9.72,8.9,5.2,20.9,5.92,4.95,5.9,0.131,3.696130054,Plain,No,Yes,No,Hertzian,CONCAVE,0.7,TRIANGULAR,DIVERGENT,FEATHER,Flat,27,No,Levallois debordant,Levallois,FLAKE,
chert_condition_A,de9cb,8,79,complete,no,,0,,,Absent,5,UnidirectionalConvergent,4,1,0,0,30.8,59.54,57.68,13.5,56.32,59.85,14.48,34.83,51.94,38.53,14.22,9.93,6.13,49.39,7.69,7.82,9.91,10.9,139.1415834,Facetted,No,Yes,No,Hertzian,FLAT,0.6,TRIANGULAR,PARALLEL,FEATHER,Flat,31,No,indet,indet,FLAKE,
chert_condition_B,46b96,7,28,complete,no,,0,,,Absent,8,Orthogonal,3,2,1,2,29.4,68.77,43.61,18.43,67.81,27.48,17.24,15.49,27.69,35.38,9.39,15.78,16.34,8.39,7.32,7.32,7.31,0.273,7.693712975,Crushed,No,Yes,No,Hertzian,CONCAVE,0.6,TRIANGULAR,DIVERGENT,FEATHER,Flat,57,No,Core tablet,Indet,FLAKE,
chert_condition_A,46b96,7,31,complete,no,,20,Distal,,Absent,8,Unidirectional,5,1,0,0,20.1,72.97,35.15,8.43,72.73,29.58,9.11,24.46,31.31,36.34,6.73,7.7,6.53,17.09,4.82,3.86,5.17,0.146,4.119005297,Dihedral,No,Yes,No,Hertzian,TWISTED,0.6,TRIANGULAR,DIVERGENT,FEATHER,Rounded,25,No,Levallois debordant,Levallois,ELONG,
chert_condition_B,46b96,7,55,complete,no,,50,Distal,,Absent,5,Subcentripetal,3,1,1,0,54.7,77.47,50.02,18.43,73.02,49.13,14.99,42.67,50.13,55.75,19.06,13.97,5.61,22.57,12.65,7.94,13.11,0.11,3.103938065,Plain,No,Yes,No,Hertzian,CONCAVE,0.6,TRIANGULAR,DIVERGENT,FEATHER,Flat,23,No,Indeterminate,Core Edge Flake,FLAKE,
chert_condition_B,46b96,7,46,complete,no,,12,Left,,Absent,4,Bidirectional,2,1,1,0,16.2,62.11,31.97,9.67,60.53,30.36,9.02,18.62,30.32,30.8,7.14,9.02,8.49,3.97,0.66,0.66,0.91,0.041,1.157166064,Punctiform,No,Yes,Yes,Hertzian,VERY_CONCAVE,0.6,TRIANGULAR,DIAMOND,FEATHER,Flat,22,No,Indeterminate,Indet,ELONG,
chert_condition_B,db727,3,46,complete,no,,5,Left,,Absent,3,Subcentripetal,1,0,1,1,16.2,60.35,37.41,9.7,60.31,33.34,9.85,18.66,29.13,38.68,7.41,8.88,4.3,3.13,0.75,0.64,0.64,0,0,Indeterminate,Indeterminate,Indeterminate,Yes,Hertzian,CONCAVE,0.6,TRIANGULAR,PARALLEL,FEATHER,Flat,31-60,No,indet,indet,ELONG,
chert_condition_B,d764f,10,25,complete,yes,micro chipping,100,All,,Absent,0,,0,0,0,0,68.69999695,80.08000183,68.58999634,17.95999908,69.86000061,62.22000122,17.55999947,61.52000046,56.15000153,55.9,16.78000069,12.89000034,12.34000015,28.48999977,6.659999847,6.66,6.650000095,4.809999943,99.66625925,Plain,No,Yes,No,Hertzian,CONCAVE,0.5,TRIANGULAR,OVOID,HINGE,Rounded,20,No,,,FLAKE,
chert_condition_A,0202a,2,62,proximal,yes,possible snap at right prox from transprt,1,DistalLeft,,Absent,7,UnidirectionalConvergent,7,0,0,0,11.39999962,50.27000046,33.25999832,8.64,48.38000107,0,0,0,0,0,0,0,0,14,4.070000172,5.3,5.550000191,3.529999971,98.53060849,Plain,No,Yes,No,Hertzian,BULBAR,0.5,DOMED,AMORPH,INDET,,0,No,,,FLAKE,remove flake term
chert_condition_A,d764f,10,105,complete,yes,micro chipping,0,,,Absent,7,Subcentripetal,4,2,1,0,5.099999905,37.93999863,25.80999947,7.21999979,35.91999817,26.40999985,7.59,18.10000038,22.86000061,25.85,7.519999981,4.659999847,2.670000076,14.43999958,5.699999809,6.2,6.199999809,3.220000029,76.83611119,Dihedral,No,Yes,No,Hertzian,CONCAVE,0.5,TRAPEZOIDAL,OVOID,FEATHER,Rounded,10,No,,Levallois?,FLAKE,
chert_condition_B,d764f,10,189,complete,no,,0,,,Absent,8,UnidirectionalConvergent,6,1,0,1,36.70000076,64.23000336,49.25999832,11.96000004,53.11000061,57.9,11.78999996,45.34000015,57.81999969,49.64,11.40999985,11.13000011,8.520000458,29.30999947,10.32999992,10.45,10.54,3.200000048,76.48875655,Plain,No,Yes,No,Hertzian,FLAT,0.5,TRAPEZOIDAL,OVOID,HINGE,Rounded,20,No,,,FLAKE,
chert_condition_A,d764f,10,79,complete,no,,0,,,Absent,4,UnidirectionalConvergent,2,1,0,1,30.39999962,62,57.79000092,14.64000034,57.31999969,56.31000137,14.60000038,51.38000107,45.02999878,42.93,14.64000034,8.159999847,5.440000057,51.97999954,10.19999981,10.16,10.75,2.680000067,66.8574875,Facetted,No,Yes,No,Hertzian,FLAT,0.5,TRIANGULAR,OVOID,HINGE,Rounded,30,No,,Levallois,FLAKE,
chert_condition_B,0202a,2,87,complete,no,,0,,,Absent,3,Other,2,0,0,0,19.20000076,51.11999893,42.11999893,18.83,43.20000076,48.13999939,18.59000015,40.5,45.90000153,25.16,12.85000038,7.78000021,4.159999847,34.20000076,18.34000015,18.34,18.34000015,2.660000086,82.37185217,Indeterminate,No,Yes,No,Hertzian,BULBAR,0.5,TRAPEZOIDAL,AMORPH,FEATHER,Pointed,39,No,,,FLAKE,
chert_condition_A,d764f,10,2,complete,yes,minor chipping,100,All,,Complete,0,,0,0,0,0,13.10000038,40.56999969,30.29000092,12.25,40.22000122,29.87999916,12.27000046,25.70000076,28.88999939,27.03,11.72000027,11.28999996,6.460000038,0,0,0,0,2.519999981,63.65489277,Cortical,No,Yes,Yes,Hertzian,FLAT,0.5,DOMED,OVOID,FEATHER,Flat,10,No,,,FLAKE,
chert_condition_A,d764f,10,99,complete,yes,chipping,0,,,Absent,5,Orthogonal,3,0,0,2,8.5,37.29999924,28.90999985,10.77999973,32.22000122,36.06000137,10.76000023,20.35000038,28.79000092,35.86,9.68999958,10.06999969,4.610000134,11.97000027,4.21999979,3.72,4.23,2.410000086,61.38640364,Plain,No,Yes,No,Hertzian,BULBAR,0.5,TRIANGULAR,DIVERGENT,INDET,Flat,0,No,Discoid flake,Discoid,FLAKE,possible distal break
chert_condition_B,0202a,2,94,complete,no,,0,,,Absent,3,Unidirectional,3,0,0,0,1.600000024,24.68000031,20.57999992,4.13,21.38999939,18.04000092,3.420000076,16.37000084,17.95000076,15.55,3.400000095,2.619999886,2.74000001,13.60000038,3.339999914,3,3.319999933,2.299999952,74.22076323,ChapeauDeGendarme,No,Yes,No,Hertzian,CONCAVE,0.5,TRIANGULAR,PARALLEL,HINGE,Rounded,46,No,,,FLAKE,
chert_condition_B,db727,3,87,complete,no,,0,,,Absent,2,Unidirectional,2,0,0,0,19.2,48,41.96,15.02,41.84,47.19,17.41,41.67,44.71,28.29,14.3,9.53,4.86,32.5,17.57,17.57,17.56,2.26,73.25577891,Plain,Yes,Indeterminate,Indeterminate,Hertzian,CONCAVE,0.5,TRIANGULAR,DIAMOND,FEATHER,Pointed,0,No,indet,indet,FLAKE,
chert_condition_B,d764f,10,40,complete,no,,0,,,Absent,7,Orthogonal,4,0,0,3,104.1999969,110.3499985,67.59999847,17.36000061,89.02999878,71.69000244,17.06,46.13000107,59.61000061,69.16,17.19000053,17.04000092,16.86000061,22.34000015,9.880000114,10.68,10.72,2.069999933,54.0297217,Plain,No,Yes,No,Hertzian,CONCAVE,0.5,TRAPEZOIDAL,DIVERGENT,HINGE,Flat,25,No,,,FLAKE,
