"","assemblage_code","analyst_id","analysis_order","flake_id","completeness","damage","damage_comment","dorsal_cortex","dorsal_cortex_location","dorsal_cortex_location_other","platform_cortex","dorsal_scar_count","directionality","proximal_scars","left_scars","distal_scars","right_scars","mass","maximumdimension","maximumwidth","maximumthickness","techlength","techmaxwidth","techmaxthickness","techwidthprox","techwidthmes","techwidthdist","techthickprox","techthickmes","techthickdist","platfwidth","platfthickimpact","platfthickmid","platfthickmax","edgeplatf","edgeplatf_deg","platfmorph","platflipp","bulb","shattbulb","initiation","ventr_plane_form","angle_height","section","latedgetype","flaketerm","distplanform","distprofangle","kombewa","flk_type","red_syst","flk_form","remark","new_flake_id"
"60","chert_condition_A","9d812",1,"56","complete","no",NA,0,NA,NA,"Absent",5,"Subcentripetal",1,2,0,3,9.38,46.8,29.44,8.97,47.95,29.1,8.18,29.04,26.63,24.31,7.3,5.9,3.8,29.18,3.92,3.92,8.32,2.11,69.52740167,"Other","no","no","No","Hertzian","Concave",8,"Trapezoidal","Parallel","Feather","Rounded","31-60","No",NA,NA,"Flake",NA,36
"61","chert_condition_A","9d812",1,"19","complete","no",NA,0,NA,NA,"Absent",4,"Unidirectional",4,0,0,0,18.46,59.68,48.63,7.78,56.55,49.25,7.59,47.64,41.54,30.96,7.64,4.72,5.73,21.15,4.88,5.17,5.17,2.1,69.27261636,"Plain","no","yes","No","Hertzian","Concave",8,"Trapezoidal","Diamond","Feather","Pointed","0-30","No","LEVALLOIS POINT","Levallois","Convflake","EN CONCORDE PROFILE; 2ND ORDER POINT",37
"62","chert_condition_A","8240a",8,"105","complete","no",NA,0,NA,NA,"Absent",4,"Indeterminate",1,1,1,1,5.199999809,38.04999924,25.87000084,7.139999866,35.29999924,26.44000053,7.849999905,18.52000046,22.17000008,24.79,6.739999771,4.769999981,3.25999999,14.61999989,6.079999924,5.66,6.809999943,4.300000191,NA,"Other","no","yes","No","Hertzian","Flat",7.78000021,"Triangular","Parallel","Feather","Flat","0","No",NA,NA,"Flake",NA,38
"63","chert_condition_A","8240a",8,"106","complete","no",NA,0,NA,NA,"Absent",4,"Subcentripetal",1,1,1,1,10.60000038,48.09000015,41.72000122,7.599999905,45.00999832,36.16999817,7.78000021,29.04000092,32.79999924,33.97,7.610000134,4.179999828,2.420000076,17.17000008,4.960000038,4.54,6.480000019,3.619999886,NA,"Plain","no","yes","No","Hertzian","Flat",7.769999981,"Lenticular","Parallel","Feather","Flat","0","No","Levallois","Levallois","Flake",NA,39
"64","chert_condition_A","8240a",8,"74","complete","no",NA,0,NA,NA,"Absent",2,"Indeterminate",1,0,0,1,19.20000076,61.15000153,42.25999832,12.53999996,42.68000031,61.24000168,9.010000229,39.81000137,42.95000076,38.29,6.940000057,6.519999981,3.700000048,41.56999969,7.599999905,5.31,13.27000046,2.25,NA,"ChapeauDeGendarme","no","yes","No","Hertzian","Flat",7.710000038,"Righttriangle","Amorphous","Hinge","Irregular","0","No",NA,NA,"Flake",NA,2
"65","chert_condition_A","de9cb",8,"31","complete","no",NA,20,"Distal",NA,"Absent",4,"Orthogonal",3,1,0,0,19.9,73.75,35.11,8.54,70.87,35.46,8.45,25.98,29.69,34.19,7.03,7.99,7.1,17.57,4.51,3.47,4.81,4.7,98.35713794,"Dihedral","no","yes","No","Hertzian","Concave",7.64,"Triangular","Parallel","Feather","Irregular","26","No","indet",NA,"Flake",NA,16
"66","chert_condition_A","8240a",8,"19","complete","no",NA,0,"All",NA,"Absent",3,"UnidirectionalConvergent",1,1,0,1,18.5,59.58000183,47.59000015,7.900000095,56.65000153,49.18999863,7.5,42.93000031,41.33000183,26.92,7.269999981,4.690000057,5.940000057,21.35000038,5.5,5.29,10.09000015,2.829999924,NA,"Plain","no","yes","Yes","Hertzian","Concave",7.550000191,"Triangular","Convergent","Feather","Pointed","0","No","Levallois point","Levallois","Convflake",NA,37
"67","chert_condition_A","8240a",8,"56","complete","no",NA,0,NA,NA,"Absent",4,"Indeterminate",1,2,1,1,9.5,46.63000107,29.35000038,10.17000008,46.90000153,29.40999985,9.909999847,27.17000008,23.85000038,24.14,6.519999981,5.800000191,5.190000057,22.73999977,3.369999886,3.57,2.839999914,2.680000067,NA,"Linear","no","yes","No","Hertzian","Concave",7.539999962,"Trapezoidal","Parallel","Feather","Flat","0","No",NA,NA,"Flake",NA,36
"68","chert_condition_A","8240a",8,"89","complete","no",NA,0,NA,NA,"Absent",4,"Indeterminate",1,1,0,2,11.5,65.73000336,31.35000038,6.440000057,67.33999634,30.14999962,6.5,24.27000046,24.89999962,25.51,4.96999979,5.889999866,3.50999999,19.64999962,5.230000019,5.42,5.460000038,4.070000172,NA,"Other","no","yes","No","Hertzian","Concave",7.409999847,"Triangular","Parallel","Feather","Pointed","0","No","Levallois",NA,"Blade",NA,35
"69","chert_condition_A","8240a",8,"46","complete","no",NA,0,NA,NA,"Absent",3,"UnidirectionalConvergent",1,1,0,1,9.300000191,63.45999908,26.67000008,6.110000134,61.52000046,26.56999969,6.380000114,26.30999947,22.12000084,17.25,5.889999866,5.980000019,4.920000076,6.900000095,2.630000114,2.63,2.630000114,NA,NA,"Punctiform","no","no","No","Hertzian","Concave",7.269999981,"Triangular","Convergent","Feather","Pointed","0","No",NA,NA,"Convflake",NA,40
"70","chert_condition_A","8240a",8,"104","complete","no",NA,0,NA,NA,"Absent",3,"Indeterminate",0,1,0,1,9.399999619,47.54999924,42.47999954,6.5,46.38999939,34.97000122,6.510000229,27.87999916,29.76000023,33.78,5.050000191,6.389999866,4.5,11.96000004,5.550000191,5.55,6.050000191,2.829999924,NA,"Plain","yes","yes","No","Hertzian","Concave",7.239999771,"Triangular","Parallel","Feather","Flat","0","No","Levallois flake","Levallois","Flake",NA,41
"71","chert_condition_A","8240a",8,"21","complete","no",NA,20,"Right",NA,"Absent",1,"Indeterminate",0,1,0,0,7.599999905,39.99000168,35.22000122,7.400000095,34.81999969,30.79999924,7.619999886,25.62000084,27.27000046,30.46,7.199999809,4.880000114,4.21999979,19.37999916,4.610000134,5.06,7.559999943,4.159999847,NA,"Dihedral","no","no","No","Hertzian","Concave",7.050000191,"Righttriangle","Parallel","Hinge","Flat","0","No",NA,NA,"Flake",NA,42
"72","chert_condition_A","9d812",1,"99","proximal","no",NA,0,NA,NA,"Absent",2,"Orthogonal",1,0,0,1,8.66,36.42,NA,9.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.59,3.84,3.93,3.93,3.79,102.5330463,"Plain","no","yes","No","Hertzian","Concave",7,"Trapezoidal","Divergent",NA,NA,"0-30","No",NA,NA,"Flake",NA,26
"73","chert_condition_A","3d396",4,"31","complete","no",NA,10,"distal",NA,"Absent",3,"Unidirectional",3,0,0,0,20,74.62,35.52,8.27,71.64,36.44,8.34,24.17,29.39,34.76,4.94,6.83,6.97,18.01,4.64,3.14,4.8,2.93,NA,"Dihedral","no","yes","No","Hertzian","Concave",7,"Triangular","Parallel","Overshot","Rounded","30-60","No","blade",NA,"Flake","SECTION would be trapezoidal if taken 2 mm closer to the distal",16
"74","chert_condition_A","9d812",1,"102","complete","no",NA,0,NA,NA,"Absent",4,"Bidirectional",3,0,1,0,13.06,66.15,31.21,6.43,62.23,31.41,6.72,27.91,29.84,30.48,4.72,5.64,4.4,12.89,4.94,4.94,5.27,2.81,85.49701008,"Dihedral","no","yes","No","Hertzian","Concave",7,"Triangular","Parallel","Feather","Flat","0-30","No",NA,NA,"Blade",NA,32
"75","chert_condition_A","9d812",1,"106","complete","no",NA,0,NA,NA,"Absent",4,"Subcentripetal",2,1,0,1,10.59,46.86,34.73,8.4,46.1,36.2,8.08,33.51,33.3,35.66,7.58,4.49,2.65,16.94,5.18,4.77,5.18,2.23,72.52401535,"Plain","no","yes","No","Hertzian","Concave",7,"Triangular","Parallel","Feather","Flat","0-30","No",NA,NA,"Flake",NA,39
"76","chert_condition_A","9d812",1,"104","complete","no",NA,0,NA,NA,"Absent",4,"Orthogonal",3,1,0,0,9.41,48.42,41.28,5.93,46.03,39.93,6.51,28.23,30.57,29.26,5.43,6.64,3.34,10.98,5.19,5.45,5.45,2.02,67.20598388,"Plain","no","yes","No","Hertzian","Concave",7,"Triangular","Parallel","Feather","Flat","0-30","No",NA,NA,"Flake",NA,41
"77","chert_condition_A","db727",3,"31","complete","no",NA,20,"Distal",NA,"Absent",3,"Unidirectional",2,0,0,0,19.9,71.31,36.52,8.26,71.29,37.1,8.3,29.43,34.41,36.76,7.25,8.29,7.08,16.96,4.84,3.02,4.73,1.85,62.64542669,"Plain","no","yes","No","Hertzian","Concave",7,"Triangular","Divergent","Feather","Pointed","0","No","blade","Laminar","Blade",NA,16
"78","chert_condition_A","9d812",1,"57","complete","no",NA,0,NA,NA,"Absent",6,"Centripetal",2,1,0,2,14.87,53.77,38.79,7.96,50.14,45.46,6.02,38.17,40.4,34.11,4.89,5.61,5.94,9.98,1.26,1.26,1.26,1.75,59.85444454,"Linear","no","no","No","Hertzian","Concave",7,"Trapezoidal","Parallel","Feather","Flat","31-60","No",NA,NA,"Flake",NA,34
"79","chert_condition_A","9d812",1,"47","complete","no",NA,0,NA,NA,"Absent",3,"Unidirectional",3,0,0,0,5.19,37.13,34,6.63,27.19,36.35,6.13,36.53,33.88,25.08,6.53,3.23,1.11,33.66,3.55,4.89,4.89,1.7,58.42875996,"Other","no","yes","No","Hertzian","Concave",7,"Trapezoidal","Parallel","Feather","Flat","0-30","No",NA,"Levallois","Flake","WINGED PLATFORM.  NOTE THAT THIS EXAMPLE IS ILLUSTRATED IN GUIDE BUT MIS-NAMED.",43
"80","chert_condition_A","8240a",8,"59","complete","no",NA,0,NA,NA,"Absent",5,"Indeterminate",1,2,0,1,7.300000191,58.20999908,26.32999992,8.329999924,56.33000183,24.26000023,8.369999886,19.21999931,21.68000031,14.96,6.710000038,4.460000038,2.869999886,10.84000015,7.139999866,7.2,7.389999866,3.559999943,NA,"Plain","yes","yes","No","Hertzian","Flat",6.909999847,"Trapezoidal","Parallel","Feather","Flat","0","No",NA,NA,"Blade",NA,44
"81","chert_condition_A","de9cb",8,"60","complete","no",NA,0,NA,NA,"Absent",8,"Centripetal",3,1,2,2,64.3,84.7,52.59,16.32,76.5,53.87,13.61,46.13,45.97,49.65,14.54,16,10.63,30.37,6.4,7.29,8.7,9.2,132.3758473,"Facetted","yes","yes","No","Hertzian","Concave",6.84,"Trapezoidal","Parallel","Feather","Flat","29","No","levallois flake","Levallois","Flake",NA,8
"82","chert_condition_A","d764f",10,"31","complete","yes","micro chipping",15,"Distal",NA,"Absent",5,"UnidirectionalConvergent",2,2,0,0,19.70000076,74.25,36.22999954,8.340000153,71.33000183,36.41999817,8.260000229,25.37000084,29.5,34.37,6.320000172,7.849999905,8,18.30999947,4.71999979,3.67,4.900000095,2.900000095,71.07535736,"Dihedral","no","yes","No","Hertzian","Concave",6.5,"Triangular","Divergent","Overshot","Rounded","15","No",NA,NA,"Blade",NA,16
"83","chert_condition_A","8240a",8,"103","complete","no",NA,0,NA,NA,"Absent",4,"Indeterminate",1,1,1,1,5,35.43999863,26.70999908,6.119999886,31.94000053,24,5.599999905,21.79000092,23.67000008,21.66,5.309999943,5.179999828,4.519999981,16.88999939,3.890000105,3.71,5.639999866,2.049999952,NA,"Plain","no","yes","No","Hertzian","Concave",6.110000134,"Trapezoidal","Parallel","Feather","Flat","0","No",NA,NA,"Flake",NA,45
"84","chert_condition_A","r42o8",5,"10","complete","no",NA,100,NA,NA,"Complete",0,NA,0,0,0,0,277,110.63,78.33,42.85,98.99,81.42,42.55,57.13,74.8,60.38,24.05,42.68,28.71,24.8,10.82,9.46,10.48,6.96,132.8103589,"Cortical","no","yes","No","Hertzian",NA,6,"Triangular","Amorphous","Feather","Rounded","30-60","No","first flake",NA,"Flake",NA,3
"85","chert_condition_A","r42o8",5,"60","complete","yes","minor",0,NA,NA,"Absent",8,"Centripetal",1,0,0,0,64.3,85.51,67.23,15.82,78.45,54.51,16.03,49.86,46.82,51.84,15.5,14.41,10.69,32.8,6.83,7.81,9.28,3.44,97.06458917,"Facetted","no","yes","No","Hertzian","Concave",6,"Triangular","Amorphous","Feather","Pointed","0-30","No","levallois","Levallois","Flake",NA,8
"86","chert_condition_A","9d812",1,"105","complete","no",NA,0,NA,NA,"Absent",6,"Bidirectional",4,0,2,0,5.11,38.77,29.57,6.9,35.93,26.44,7.21,18.98,25.41,25.33,7.04,4.42,1.94,13.42,4.07,5.81,5.81,3.2,92.93760143,"Dihedral","no","yes","No","Hertzian","Concave",6,"Triangular","Parallel","Feather","Flat","0-30","No",NA,NA,"Flake",NA,38
"87","chert_condition_A","9d812",1,"46","complete","no",NA,0,NA,NA,"Absent",4,"Unidirectional",4,0,0,0,9.36,63.56,26.9,6.26,63.47,26.74,6.38,26.4,22.25,14.46,6.09,6.04,4.45,5.34,2.43,2.43,2.43,2.91,87.49671716,"Plain","no","yes","No","Hertzian","Concave",6,"Trapezoidal","Convergent","Feather","Pointed","0-30","No",NA,NA,"Blade",NA,40
"88","chert_condition_A","9d812",1,"90","proximal","no",NA,0,NA,NA,"Absent",4,"Unidirectional",4,0,0,0,9.88,45.67,38.16,7.81,NA,38.02,8.86,37.83,35.62,20.97,5.61,3.78,4.05,38.82,6.78,6.65,6.78,2.13,70.03462153,"Facetted","no","yes","No","Hertzian","Concave",6,"Trapezoidal","Convergent",NA,"Pointed","0-30","No","LEVALLOIS POINT","Levallois","Flake",NA,31
"89","chert_condition_A","r42o8",5,"31","complete","no",NA,15,"Distal",NA,"Absent",5,"Unidirectional",2,0,0,0,20,74.73,36.92,10.71,71.75,37.34,11.13,24.76,30.52,36.66,6.65,8.35,7.14,17.83,4.83,3.27,4.85,2.04,67.72738114,"Plain","no","yes","No","Hertzian","Twisted",6,"Triangular","Parallel","Feather","Rounded","0-30","No","indeterminate",NA,"Flake",NA,16
"90","chert_condition_A","9d812",1,"62","complete","no",NA,3,"distal",NA,"Absent",4,"Unidirectional",4,0,0,0,11.33,50.28,34.86,8.77,47.63,30.95,8.92,27.36,28.65,29.35,8.3,5.36,2.53,13.02,4.9,5.49,5.78,1.93,64.82034889,"Plain","no","yes","No","Hertzian","Concave",6,"Trapezoidal","Parallel","Feather","Flat","0-30","No",NA,NA,"Flake",NA,29
"91","chert_condition_A","9d812",1,"63","complete","no",NA,0,NA,NA,"Absent",3,"Orthogonal",2,0,0,1,42.35,88.6,57.41,14.31,75.44,54.88,13.75,48.82,56.35,46.49,13.31,9.03,4.42,27.07,6.27,8.69,11.12,1.68,57.85285167,"Plain","no","no","No","Hertzian","Flat",6,"Triangular","Divergent","Feather","Flat","0-30","No",NA,NA,"Flake",NA,18
"92","chert_condition_A","9d812",1,"103","proximal","no",NA,0,NA,NA,"Absent",5,"Unidirectional",5,0,0,0,5.03,35.03,26.13,5.74,NA,23.52,5.63,NA,NA,NA,5.6,5.16,3.54,16.84,3.75,3.75,4.5,1.52,53.13010235,"Dihedral","no","yes","No","Hertzian","Concave",6,"Triangular","Parallel","Feather",NA,"31-60","No",NA,NA,"Flake",NA,45
"93","chert_condition_A","9d812",1,"36","complete","no",NA,90,"other","in all portions but not total coverage","Absent",0,"Other",0,0,0,0,4.18,39.26,28.05,8.69,29.54,30.62,8.99,20.05,25.63,29.32,7.89,4.45,2.7,NA,NA,NA,NA,NA,0,NA,"no","yes","Yes","Hertzian","Concave",6,"Lenticular","Divergent","Feather","Flat",">60","No",NA,NA,"Flake","PLATFORM SHATTERED; MEASUREMENTS IMPOSSIBLE",27
"94","chert_condition_A","8240a",8,"92","complete","no",NA,0,NA,NA,"Absent",2,"Indeterminate",0,1,0,1,4.400000095,37.90000153,32.13000107,5.900000095,35.43999863,23.57999992,6.510000229,19.70000076,22.17000008,21.72,4.960000038,3.5,3.180000067,14.36999989,5.110000134,4.7,5.050000191,3.00999999,NA,"Plain","no","yes","No","Hertzian","Concave",5.739999771,"Domed","Parallel","Feather","Flat","0","No",NA,NA,"Blade",NA,46
"95","chert_condition_A","de9cb",8,"8","complete","no",NA,75,"All",NA,NA,1,"Unidirectional",1,0,0,0,31.7,59.96,41.64,18.67,58.9,43.06,19.51,29.71,42.15,43.58,18.7,17.12,9.46,NA,NA,NA,NA,NA,0,"Indeterminate",NA,NA,"Indeterminate","Hertzian","Flat",5.51,"Triangular","Divergent","Feather","Rounded","30","No","indet",NA,"Flake",NA,5
"96","chert_condition_A","8240a",8,"95","Indeterminate","no",NA,0,NA,NA,"Absent",1,"Indeterminate",1,0,0,0,3.900000095,35.08000183,27.18000031,4.860000134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.510000229,NA,NA,"Crushed","no","no","No","Hertzian","Concave",5.449999809,NA,NA,"Feather",NA,"0","No",NA,NA,"Flake",NA,47
"97","chert_condition_A","r42o8",5,"23","complete","no",NA,60,"Other","right and distal","Absent",8,"Unidirectional",2,0,0,0,27.3,61.79,53.08,10.33,58.52,46.91,10.5,37.38,47.07,43.2,9.95,9.36,7.13,10.18,5.11,4.36,5.38,5.14,118.7964906,"Plain","no","yes","Yes","Hertzian","Concave",5,"Lenticular","Ovoid","Feather","Rounded","0-30","No","indeterminate",NA,"Flake","multiple small flake scars larger than 5mm",22
"98","chert_condition_A","0202a",2,"23","proximal","yes","poental damage to distal - fine frags in bag",50,"Right",NA,"Absent",4,"Unidirectional",4,0,0,0,27.39999962,61.61000061,47.20000076,9.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.47999954,NA,NA,NA,4.929999828,116.6813027,"Plain",NA,"yes","No","Hertzian","Concave",5,"Domed","Ovoid","Hinge",NA,"0","No",NA,NA,"Flake","platform slightly broken, remove flaketerm",22
"99","chert_condition_A","a8acd",11,"23","complete","yes","HEAVY DISTAL EDGE DAMAGE",50,"Right",NA,"Absent",5,"Unidirectional",5,0,0,0,27.3,61.7,45.11,9.34,58.54,47.15,9.89,36.01,45.96,42.99,9.1,8.94,8.02,NA,5.1,NA,5.1,3.71,NA,"Crushed","no","yes","Yes","Hertzian","Very concave",5,NA,"Ovoid","Feather","Rounded","0-30","No","CORE PREPARATION FLAKE; CORTICAL FLAKE",NA,"Flake",NA,22
"100","chert_condition_A","3d396",4,"60","complete","yes","minor edge fracture",0,NA,NA,"Absent",9,"Centripetal",1,2,2,4,64.4,85.52,58.61,15.62,84.11,53.39,15.53,49.16,47.02,48.68,12.93,12.17,10.7,32.47,6.04,6.62,9.16,3.46,NA,"Facetted","no","yes","No","Hertzian","Bulbar",5,"Trapezoidal","Amorphous","Feather","Irregular","30-60","No","none","Levallois","Flake",NA,8
"101","chert_condition_A","db727",3,"60","complete","no",NA,0,NA,NA,"Absent",7,"Centripetal",3,1,2,1,64.3,84.08,53.05,13.64,78.14,53.1,15.74,47.82,46.51,52.33,15.44,14.03,13.46,31.84,5.27,5.95,8.67,3.44,97.06458917,"Facetted","no","yes","No","Hertzian","Concave",5,"Domed","Convergent","Feather","Flat","31-60","No","Levallois Flake","Levallois","Flake",NA,8
"102","chert_condition_A","9d812",1,"59","complete","no",NA,0,NA,NA,"Absent",3,"Unidirectional",3,0,0,0,7.33,58.49,24.3,6.16,56.41,24.37,7.54,23.12,21.12,16.45,6.15,4.13,2.67,11.25,7.14,7.14,7.53,3.09,90.93465757,"Plain","no","yes","No","Hertzian","Flat",5,"Triangular","Convergent","Feather","Flat","0-30","No",NA,NA,"Flake",NA,44
"103","chert_condition_A","0202a",2,"60","proximal","no",NA,0,NA,NA,"Absent",10,"Multidirectional",2,3,0,1,64.30000305,85.12999725,61.93999863,15.68,NA,52.43999863,13.07999992,NA,NA,NA,NA,NA,NA,31.96999931,6.230000019,6.64,8.630000114,2.720000029,83.64034037,"Facetted","no","yes","No","Hertzian","Bulbar",5,"Trapezoidal","Diamond","Feather","Irregular","0","Indeterminate",NA,"Levallois","Flake","remove distal measures",8
"104","chert_condition_A","a8acd",11,"7","complete","yes","PIECE BROKE OFF FROM DISTAL PART AND TAPED BACK",55,"Left",NA,"Absent",3,"Orthogonal",1,0,0,2,118.3,82.68,60.82,26.18,76.03,61.44,28.31,52.42,60.39,47.87,28.86,26.83,17.52,40.37,24.77,20.29,24.77,2.69,NA,"Plain","no","yes","No","Hertzian","Bulbar",5,"Triangular","Ovoid","Feather","Rounded","31-60","No","CORE PREPARATION FLAKE; CORTICAL FLAKE",NA,"Flake",NA,4
"105","chert_condition_A","a8acd",11,"31","complete","yes","LIGHT EDGE DAMAGE",15,"Distal",NA,"Absent",6,"Unidirectional",3,2,0,1,19.9,72.67,31.33,8.27,71.67,37.69,10.18,24.06,29.8,34.5,6.46,8.26,7.72,18.34,4.9,3.49,6.75,2.55,NA,"Dihedral","no","yes","No","Hertzian","Very concave",5,"Triangular","Parallel","Feather","Rounded","0-30","No","UNIDIRECTIONAL BLADE WITH DISTAL CORTEX",NA,"Blade",NA,16
"106","chert_condition_A","a8acd",11,"60","complete","yes","HEAVY EDGE DAMAGE",NA,NA,NA,"Absent",7,"Centripetal",2,3,1,1,64.1,84.84,47.9,13.84,82.76,61.75,16.21,47.37,47.47,52.96,15.58,13.91,11.71,31.88,6.41,7.13,9.01,2.32,NA,"Facetted","no","yes","No","Hertzian","Bulbar",5,"Trapezoidal","Amorphous","Feather","Irregular","0-30","No","LEVALLOIS PREFERENTIAL FLAKE WITH CENTRIPETAL PREPARATION","Levallois","Flake",NA,8
"107","chert_condition_A","r42o8",5,"7","complete","yes","distal piece",65,"Left",NA,"Absent",3,"Unidirectional",1,0,0,0,118.5,83.74,60.79,30.12,75.39,60.71,25.79,56.4,60.88,51.06,28.93,24.54,11.47,29.28,13.73,9.84,14.07,NA,0,"Plain","no","yes","No","Hertzian","Concave",5,"Triangular","Ovoid","Feather","Irregular","30-60","No","indeterminate",NA,"Flake",NA,4
"108","chert_condition_A","8240a",8,"47","complete","no",NA,0,NA,NA,"Absent",3,"Indeterminate",1,0,0,2,5.199999809,37,34.34000015,5.880000114,33.36000061,37.61999893,5,33.79999924,35.16999817,22.13,5.070000172,3.289999962,1.720000029,35.09999847,2.609999895,4.8,5.550000191,2.880000114,NA,"Linear","no","yes","No","Hertzian","Concave",4.78000021,"Trapezoidal","Amorphous","Feather","Irregular","0","No",NA,NA,"Flake",NA,43
"109","chert_condition_A","de9cb",8,"53","complete","no",NA,0,NA,NA,"Absent",5,"Indeterminate",4,0,1,0,16.9,66.06,31.98,11.93,63.19,32.81,11.96,28.3,30.49,20.6,10.96,6.83,6.84,28.85,9.4,10.64,10.8,11.3,140.4740825,"Dihedral","yes",NA,"No","Hertzian","Concave",4.64,"Triangular","Parallel","Feather","Irregular","22","No","inde",NA,"Flake",NA,19
"110","chert_condition_A","8240a",8,"200","distal","yes","broken in 2 pieces",0,NA,NA,NA,2,"Indeterminate",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Indeterminate",NA,NA,"Indeterminate","Hertzian","Flat",4.639999866,"Triangular","Convergent","Feather","Pointed","0","No",NA,NA,"Flake",NA,48
"111","chert_condition_A","8240a",8,"76","complete","no",NA,0,NA,NA,"Absent",3,"Indeterminate",0,1,1,1,1.200000048,33.79999924,13.18000031,2.519999981,33.38000107,12.71000004,3.640000105,12.06000042,10.84000015,10.97,3.099999905,2.549999952,2.319999933,9.659999847,2.400000095,2.46,3.369999886,2.359999895,NA,"Plain","no","yes","No","Hertzian","Flat",4.289999962,"Triangular","Parallel","Feather","Pointed","0","No","blade",NA,"Blade",NA,49
"112","chert_condition_A","db727",3,"10","complete","no",NA,100,"All",NA,"Complete",0,NA,0,0,0,0,276.9,106.21,79.39,42.71,98.52,81.77,42.39,57.89,78.44,61.3,23.24,43.96,29.55,18.24,8.91,8.9,8.9,NA,0,"Plain","no","yes","Yes","Hertzian","Concave",4.1,"Triangular","Amorphous","Feather","Pointed","31-60","No","first flake",NA,"Blade",NA,3
"113","chert_condition_A","r42o8",5,"9","complete","yes","splinters",95,NA,NA,"Absent",3,"Unidirectional",3,0,0,0,120.7,101.18,61.71,27.51,85.36,61.08,20.41,55.85,61.67,53.26,27.4,16.81,7.75,15.99,9.23,10.02,11.67,9.85,145.6964679,"Plain","no","yes","No","Hertzian","Concave",4,"Righttriangle","Ovoid","Feather","Pointed","0-30","No","indeterminate",NA,"Flake","some removals near platform probably initial removals on rock",1
