assemblage_code,analyst_id,flake_id,completeness,damage,damage_comment,dorsal_cortex,Dorsal_Cortex_Location,dorsal_cortex_location_other,platform_cortex,dorsal_scar_count,directionality,Proximal_Scars,Left_Scars,Distal_Scars,Right_Scars,Mass,MaximumDimension,MaximumWidth,MaximumThickness,TechLength,TechMaxWidth,TechMaxThickness,TECHWIDTHPROX,TECHWIDTHMES,TECHWIDTHDIST,TECHTHICKPROX,TECHTHICKMES,TECHTHICKDIST,PLATFWIDTH,PLATFTHICKIMPACT,PLATFTHICKMID,PLATFTHICKMAX,EDGEPLATF,EDGEPLATF_DEG,PLATFMORPH,PLATFLIPP,BULB,SHATTBULB,INITIATION,VENTR_PLANE_FORM,ANGLE_HEIGHT,SECTION,LATEDGETYPE,FLAKETERM,DISTPLANFORM,DISTPROFANGLE,KOMBEWA,FLK_TYPE,RED_SYST,FLK_FORM,REMARK
chert_condition_A,9d812,51,complete,no,,0,,,Absent,9,UnidirectionalConvergent,4,4,0,1,90.3,89.26,60.36,19.66,84.77,60.42,18.2,56.8,46.89,41.79,16.42,18,9.13,57.72,10.82,10.83,10.83,7.49,135.8180419,Dihedral,No,Yes,No,Hertzian,FLAT,16,TRAPEZOIDAL,PARALLEL,FEATHER,Pointed,0-30,No,,,FLAKE,
chert_condition_A,9d812,53,complete,no,,0,,,Absent,4,Orthogonal,2,0,0,2,16.85,66.24,31.95,12.15,62.8,32.27,12.49,28.29,32.77,25.62,11.89,6.11,7.5,32.97,10.55,10.55,11.3,2.56,80.20181509,Dihedral,No,Yes,No,Hertzian,CONCAVE,10,TRIANGULAR,PARALLEL,FEATHER,Pointed,0-30,No,,,FLAKE,
chert_condition_A,9d812,56,complete,no,,0,,,Absent,5,Subcentripetal,1,2,0,3,9.38,46.8,29.44,8.97,47.95,29.1,8.18,29.04,26.63,24.31,7.3,5.9,3.8,29.18,3.92,3.92,8.32,2.11,69.52740167,Other,No,No,No,Hertzian,CONCAVE,8,TRAPEZOIDAL,PARALLEL,FEATHER,Rounded,31-60,No,,,FLAKE,
chert_condition_A,9d812,57,complete,no,,0,,,Absent,6,Centripetal,2,1,0,2,14.87,53.77,38.79,7.96,50.14,45.46,6.02,38.17,40.4,34.11,4.89,5.61,5.94,9.98,1.26,1.26,1.26,1.75,59.85444454,Linear,No,No,No,Hertzian,CONCAVE,7,TRAPEZOIDAL,PARALLEL,FEATHER,Flat,31-60,No,,,FLAKE,
chert_condition_A,9d812,59,complete,no,,0,,,Absent,3,Unidirectional,3,0,0,0,7.33,58.49,24.3,6.16,56.41,24.37,7.54,23.12,21.12,16.45,6.15,4.13,2.67,11.25,7.14,7.14,7.53,3.09,90.93465757,Plain,No,Yes,No,Hertzian,FLAT,5,TRIANGULAR,CONVERGENT,FEATHER,Flat,0-30,No,,,FLAKE,
chert_condition_A,9d812,60,medial,no,,0,,,Absent,8,Centripetal,5,0,2,1,64.29,85.27,62.49,14.61,,52.59,13.13,49.86,47.46,53.06,12.51,12.46,8.29,,6.94,,,3.06,90.37570868,,No,Yes,No,Hertzian,CONCAVE,18,TRIANGULAR,PARALLEL,FEATHER,Irreg,31-60,No,,,FLAKE,PLATFORM ALSO BROKEN
chert_condition_A,9d812,62,complete,no,,3,distal,,Absent,4,Unidirectional,4,0,0,0,11.33,50.28,34.86,8.77,47.63,30.95,8.92,27.36,28.65,29.35,8.3,5.36,2.53,13.02,4.9,5.49,5.78,1.93,64.82034889,Plain,No,Yes,No,Hertzian,CONCAVE,6,TRAPEZOIDAL,PARALLEL,FEATHER,Flat,0-30,No,,,FLAKE,
chert_condition_A,9d812,63,complete,no,,0,,,Absent,3,Orthogonal,2,0,0,1,42.35,88.6,57.41,14.31,75.44,54.88,13.75,48.82,56.35,46.49,13.31,9.03,4.42,27.07,6.27,8.69,11.12,1.68,57.85285167,Plain,No,No,No,Hertzian,FLAT,6,TRIANGULAR,DIVERGENT,FEATHER,Flat,0-30,No,,,FLAKE,
chert_condition_A,9d812,71,proximal,no,,0,,,Absent,,,,,,,7.04,45.84,,,,,,,,,,,,41.73,4.18,6.5,8.23,2.11,69.52740167,Facetted,No,Yes,Yes,Hertzian,,,,,,,,No,,LEVALLOIS,,
chert_condition_A,9d812,74,proximal,no,,0,,,Absent,,,,,,,19.14,61.32,,,,,,,,,,,,43.26,6,4.46,8.94,3.24,93.64817966,ChapeauDeGendarme,No,Yes,No,Hertzian,,,,,,,,,LEVALLOIS POINT,LEVALLOIS,,
chert_condition_A,9d812,76,complete,no,,0,,,Absent,4,Orthogonal,3,0,0,1,1.18,33.99,12.78,2.55,33.76,12.38,3.67,12.51,12.09,11.04,3.25,2.24,1.75,8.97,2.24,2.28,2.28,3.64,100.2651089,Dihedral,No,Yes,No,Hertzian,CONCAVE,3,TRIANGULAR,PARALLEL,FEATHER,Pointed,0-30,No,,,ELONG,
chert_condition_A,9d812,78,complete,no,,0,,,Absent,5,UnidirectionalConvergent,2,1,0,2,18.46,60.97,52.06,8.49,61.08,52.08,7.96,36.24,41.89,26.46,7.36,5.83,5.38,27.87,7.95,7.05,8.37,2.21,72.03233058,Dihedral,No,Yes,No,Hertzian,CONCAVE,8,TRIANGULAR,DIAMOND,FEATHER,Pointed,0-30,No,,LEVALLOIS,FLAKE,
chert_condition_A,9d812,79,complete,no,,0,,,Absent,4,Orthogonal,3,1,0,0,30.85,60,54.44,14.61,55.71,59.45,14.65,36.07,54.41,38.71,11.41,7.51,5.37,53.12,10.12,10.01,10.12,2.12,69.78140302,Dihedral,No,Yes,No,Hertzian,BULBAR,9,TRIANGULAR,PARALLEL,HINGE,Flat,0-30,No,,,FLAKE,
chert_condition_A,9d812,86,proximal,no,,0,,,Absent,3,Bidirectional,2,0,1,0,21.96,72.26,,,,,,,,,9.94,7.87,6.87,10.81,10.13,6.9,10.13,2.76,84.47228526,Plain,No,Yes,No,Hertzian,CONCAVE,9,TRIANGULAR,DIVERGENT,FEATHER,Irreg,0-30,No,ECLAT DEBORDANT,CENTRIPETAL,FLAKE,
chert_condition_A,9d812,87,complete,no,,0,,,Absent,4,Orthogonal,0,0,2,2,27.03,60.9,36.27,18.28,51.83,40.27,18.64,28.62,35.98,32.4,18.94,17.75,10.74,10.13,9.58,6.2,9.58,1.59,55.22150222,Plain,No,Yes,No,Hertzian,BULBAR,18,RIGHTTRIANGLE,DIAMOND,FEATHER,Pointed,0-30,No,ECLAT DEBORDANT,CENTRIPETAL,FLAKE,
chert_condition_A,9d812,89,complete,no,,0,,,Absent,4,Bidirectional,2,0,2,0,11.42,68.03,30.48,6.45,67.66,29.83,5.2,23.71,28,28.75,4.62,5.85,3.61,19,5.19,5.19,5.19,3.97,105.1143273,Facetted,No,Yes,No,Hertzian,CONCAVE,8,TRIANGULAR,PARALLEL,FEATHER,Pointed,0-30,No,BLADE,LEVALLOIS/LEVALLOIS-RELATED,ELONG,
chert_condition_A,9d812,90,proximal,no,,0,,,Absent,4,Unidirectional,4,0,0,0,9.88,45.67,38.16,7.81,,38.02,8.86,37.83,35.62,20.97,5.61,3.78,4.05,38.82,6.78,6.65,6.78,2.13,70.03462153,Facetted,No,Yes,No,Hertzian,CONCAVE,6,TRAPEZOIDAL,CONVERGENT,INDET,Pointed,0-30,No,LEVALLOIS POINT,LEVALLOIS,FLAKE,
chert_condition_A,9d812,92,complete,no,,0,,,Absent,3,Orthogonal,2,1,0,0,4.39,38.7,25.41,5.88,34.61,25.07,5.85,20.97,22.65,22.83,5.3,3.57,3.21,14.15,5.2,5.2,5.35,1.92,64.55128863,Plain,No,Yes,No,Hertzian,CONCAVE,4,TRIANGULAR,PARALLEL,FEATHER,Flat,0-30,No,,,FLAKE,
chert_condition_A,9d812,95,other,no,,0,,,Absent,,,,,,,3.78,35.62,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,split flake fragment (siret)
chert_condition_A,9d812,99,proximal,no,,0,,,Absent,2,Orthogonal,1,0,0,1,8.66,36.42,,9.91,,,,,,,,,,11.59,3.84,3.93,3.93,3.79,102.5330463,Plain,No,Yes,No,Hertzian,CONCAVE,7,TRAPEZOIDAL,DIVERGENT,INDET,,0-30,No,,,FLAKE,
chert_condition_A,9d812,102,complete,no,,0,,,Absent,4,Bidirectional,3,0,1,0,13.06,66.15,31.21,6.43,62.23,31.41,6.72,27.91,29.84,30.48,4.72,5.64,4.4,12.89,4.94,4.94,5.27,2.81,85.49701008,Dihedral,No,Yes,No,Hertzian,CONCAVE,7,TRIANGULAR,PARALLEL,FEATHER,Flat,0-30,No,,,ELONG,
chert_condition_A,9d812,103,proximal,no,,0,,,Absent,5,Unidirectional,5,0,0,0,5.03,35.03,26.13,5.74,,23.52,5.63,,,,5.6,5.16,3.54,16.84,3.75,3.75,4.5,1.52,53.13010235,Dihedral,No,Yes,No,Hertzian,CONCAVE,6,TRIANGULAR,PARALLEL,FEATHER,,31-60,No,,,FLAKE,
chert_condition_A,9d812,104,complete,no,,0,,,Absent,4,Orthogonal,3,1,0,0,9.41,48.42,41.28,5.93,46.03,39.93,6.51,28.23,30.57,29.26,5.43,6.64,3.34,10.98,5.19,5.45,5.45,2.02,67.20598388,Plain,No,Yes,No,Hertzian,CONCAVE,7,TRIANGULAR,PARALLEL,FEATHER,Flat,0-30,No,,,FLAKE,
chert_condition_A,9d812,105,complete,no,,0,,,Absent,6,Bidirectional,4,0,2,0,5.11,38.77,29.57,6.9,35.93,26.44,7.21,18.98,25.41,25.33,7.04,4.42,1.94,13.42,4.07,5.81,5.81,3.2,92.93760143,Dihedral,No,Yes,No,Hertzian,CONCAVE,6,TRIANGULAR,PARALLEL,FEATHER,Flat,0-30,No,,,FLAKE,
chert_condition_A,9d812,106,complete,no,,0,,,Absent,4,Subcentripetal,2,1,0,1,10.59,46.86,34.73,8.4,46.1,36.2,8.08,33.51,33.3,35.66,7.58,4.49,2.65,16.94,5.18,4.77,5.18,2.23,72.52401535,Plain,No,Yes,No,Hertzian,CONCAVE,7,TRIANGULAR,PARALLEL,FEATHER,Flat,0-30,No,,,FLAKE,
chert_condition_A,9d812,200,distal,no,,0,,,,,,,,,,3.2,41.55,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
chert_condition_B,9d812,1,complete,yes,could be considerd a proximal flake; some cortex at distal end crumbled off.,100,all,,Complete,0,Other,0,0,0,0,135.48,92.54,60,26.28,90.42,61.86,26.13,55.94,59.79,48.41,25.98,17.84,7.42,40.39,20.16,20.56,20.98,4.95,116.8883825,Cortical,No,Yes,No,Hertzian,BULBAR,21,DOMED,OVOID,FEATHER,Flat,0-30,No,ENTAME (FIRST FLAKE),,FLAKE,"COULD BE CONSIDERED PROXIMAL FLAKE, SOME OF CORTEX AT DISTAL END CRUMBLED OFF."
chert_condition_B,9d812,2,,,,,,,,,,,,,,14.62,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,CARBONATE CRUST FROM COBBLE SURFACE
chert_condition_B,9d812,8,other,no,,,,,,,,,,,,2.54,38.47,14.3,8.16,,,,,,,,,,,,,,,0,,,Yes,Yes,Hertzian,,,,,,,,No,"SIRET BREAK, SPLIT PROXIMAL FLAKE FRAGMENT",,FLAKE,split proximal flake fragment (siret)
chert_condition_B,9d812,12,complete,no,,80,other,everywhere but proxright,Partial,4,Orthogonal,3,0,1,0,270.22,107.06,99.8,29.23,89.76,105.62,29.4,80.38,101,84.11,30.69,24.9,14.23,,,,,,0,Cortical,No,Yes,Yes,Hertzian,BULBAR,,INDET,OVOID,FEATHER,Irreg,0-30,No,,,FLAKE,
chert_condition_B,9d812,16,distal,no,,,,,,,,,,,,5.83,35.67,30.1,7.4,,,,,,,,,,,,,,,0,,,,,,,,,,FEATHER,Irreg,0-30,No,,,INDET,
chert_condition_B,9d812,22,distal,no,,,,,,,,,,,,20.43,49.17,38.4,12.66,,,,,,,,,,,,,,,0,,,,,,,,,,FEATHER,Pointed,31-60,No,,,INDET,
chert_condition_B,9d812,23,complete,no,,100,all,,Absent,0,Other,0,0,0,0,4.17,44.68,18.47,5.23,39.17,19.84,4.8,17.47,17.03,15.44,4.31,5.66,3.21,9,1.53,1.53,2.08,1.28,45.66730836,Crushed,No,No,No,Bending,CONCAVE,6,DOMED,PARALLEL,FEATHER,Pointed,0-30,No,,,FLAKE,
chert_condition_B,9d812,25,complete,no,,100,all,,Absent,0,Other,0,0,0,0,68.6,79.02,72.16,16.34,71.28,62.37,17.9,62.41,54.95,51.55,16.51,12.49,6.57,25.89,6.79,6.79,6.79,5.82,124.840559,Plain,No,Yes,No,Hertzian,BULBAR,12,TRIANGULAR,PARALLEL,FEATHER,Flat,31-60,No,,,FLAKE,
chert_condition_B,9d812,28,complete,no,,0,,,Absent,6,Orthogonal,3,0,1,2,29.42,69.88,43.96,16.95,69.69,43.87,19.24,,28.16,35.26,8.13,12.12,16.7,,,,,,0,Other,No,Yes,Yes,Hertzian,CONCAVE,22,RIGHTTRIANGLE,DIVERGENT,FEATHER,Flat,>60,No,CORE MANAGEMENT/PLATFORM REJUVENATON FLAKE,,FLAKE,BURINATION AT PLATFORM PREVENTS TAKING SOME PLATFORM MEASUREMENTS
chert_condition_B,9d812,29,complete,no,,55,,"everywhere but proxright, distright",Absent,2,Unidirectional,2,0,0,0,120.11,94.6,94.3,23.08,93.75,83.24,22.29,80.96,76.94,57.13,24.07,17.83,9.24,58.26,12.26,4.52,12.26,3.33,95.21328445,Plain,No,Yes,No,Hertzian,BULBAR,26,TRIANGULAR,DIAMOND,FEATHER,Pointed,0-30,No,,,FLAKE,
chert_condition_B,9d812,30,,,,,,,,,,,,,,3.01,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,CARBONATE CRUST FROM COBBLE SURFACE
chert_condition_B,9d812,31,complete,no,,0,,,Absent,3,Orthogonal,2,0,1,0,44.86,73.68,72.1,14.66,68.22,62.73,14.37,45.13,50.11,61.44,12.55,8.56,3.38,28.92,11.79,8.87,11.79,1.91,64.28142799,Plain,No,Yes,No,Hertzian,CONCAVE,13,RIGHTTRIANGLE,DIVERGENT,FEATHER,Flat,>60,No,CORE MANAGEMENT/PLATFORM REJEVENATION FLAKE,,FLAKE,
chert_condition_B,9d812,34,other,no,,,,,,,,,,,,1.71,33.85,14.12,5.1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,INDET,split distal flake fragment
chert_condition_B,9d812,35,medial,no,,,,,,,,,,,,2.33,27.54,19.49,6.45,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,INDET,
chert_condition_B,9d812,36,complete,no,,0,,,Absent,4,Unidirectional,4,0,0,0,38.7,69.64,51.01,11.2,67.87,49.58,10.95,37.34,44.5,49.15,9.71,9.01,7.74,17.5,,9.11,9.93,,0,Crushed,No,Yes,No,Hertzian,FLAT,8,TRAPEZOIDAL,PARALLEL,HINGE,Flat,31-60,No,,,FLAKE,"PLATFORM CRUSHED AT POINT OF IMPACT, SIMULTANEOUS REMOVAL ON DORSAL SURFACE PREVENTS SOME MEASUREMENTS."
chert_condition_B,9d812,38,complete,no,,97,other,in all portions but not total coverage,Absent,1,Unidirectional,0,0,0,1,73.87,106.3,57.19,16.11,60.07,100.26,16.04,71.03,100.26,62.18,14.63,14.67,8.75,41.83,11.23,11.43,11.43,3.28,94.34948823,Plain,No,Yes,No,Hertzian,CONCAVE,8,INDET,OVOID,FEATHER,Rounded,31-60,No,,,FLAKE,
chert_condition_B,9d812,39,complete,no,,10,other,"everywhere except proxleft, left, medial",Absent,3,Orthogonal,1,1,0,1,84.61,113.1,52.42,27.02,109.2,51.34,27.02,31.86,47.31,37.03,23.52,19.7,10.4,23.92,14.5,15.02,15.02,,0,Plain,No,Yes,No,Hertzian,CONCAVE,29,TRIANGULAR,DIAMOND,FEATHER,Pointed,0-30,No,CORE MANAGEMENT/PLATFORM REJEVENATION FLAKE; ALMOST A LAME A CRETE.  ,,ELONG,THE CREST MAKES TAKING EPA AND OTHER MEASUREMENTS IMPOSSIBLE.
chert_condition_B,9d812,40,complete,yes,,0,,,Absent,7,Orthogonal,5,0,2,0,103.92,110.51,68.28,16.74,90.27,76.35,17.22,46.78,58.97,69.04,12.56,11.72,10.56,22.47,12.37,9.8,12.37,2.3,74.22076438,Plain,No,Yes,No,Hertzian,BULBAR,18,TRAPEZOIDAL,DIVERGENT,FEATHER,Irreg,0-30,No,,,FLAKE,
chert_condition_B,9d812,46,complete,no,,10,other,medial left,Absent,3,Orthogonal,2,0,1,0,16.2,63.24,37.18,9.64,61.52,35.86,9.54,22.78,31.89,37.37,8.04,7.95,3.35,3.96,,,,,0,Plain,Indeterminate,No,Yes,Bending,CONCAVE,13,TRIANGULAR,DIAMOND,FEATHER,Rounded,31-60,No,SHATTERED PLATFORM MAKES SOME PLATFORM MEASUREMENTS IMPOSSIBLE TO TAKE,,FLAKE,
chert_condition_B,9d812,47,complete,no,,15,other,medial left,Absent,6,Orthogonal,4,0,0,2,43.67,81.27,58.94,11.07,78.45,54.87,11.07,43.55,49.68,51.59,8.06,8.36,4.48,19.69,5.71,4.95,5.71,3.33,95.21328445,Plain,No,Yes,No,Hertzian,CONCAVE,13,TRAPEZOIDAL,DIVERGENT,FEATHER,Rounded,0-30,No,,,FLAKE,
chert_condition_B,9d812,50,complete,no,,45,other,everywhere but medialright and proxright,Absent,2,Orthogonal,1,0,0,1,27.61,61.02,51.24,12.35,50.7,53.82,12.44,35.44,50.59,49.2,11.59,10.19,6.02,12.34,4.83,4.83,4.83,4.03,105.9424001,Dihedral,No,Yes,No,Hertzian,CONCAVE,12,TRAPEZOIDAL,DIAMOND,FEATHER,Flat,31-60,No,,,FLAKE,
chert_condition_B,9d812,51,complete,no,,10,left,,Absent,3,Unidirectional,3,0,0,0,8.64,67.37,23.46,6.41,22.55,64.79,6.73,38.32,50.8,59.18,4.58,3.2,1.99,15.62,4.92,4.92,4.92,2.01,66.94409622,Plain,No,Yes,No,Hertzian,FLAT,6,TRAPEZOIDAL,DIVERGENT,FEATHER,Irreg,0-30,No,,,FLAKE,
chert_condition_B,9d812,54,complete,no,,0,,,Absent,5,Orthogonal,4,0,1,0,74.89,93.64,54.65,18.2,64.61,48,17.9,45.39,47.14,45.05,15.75,13.94,11.55,38.47,10.24,10.24,11.06,2.63,81.72823496,Dihedral,No,Yes,No,Hertzian,CONCAVE,17,TRAPEZOIDAL,PARALLEL,FEATHER,Flat,31-60,No,,,FLAKE,
chert_condition_B,9d812,55,proximal,no,break at distal end,50,other,medial and distal,Absent,5,Subcentripetal,3,1,1,0,54.77,79.26,55.27,19.11,74.69,55.72,19.08,43.39,49.23,52.2,18.52,12.28,2.52,21.76,5.74,8.7,10.39,1.61,55.81185981,Plain,No,Yes,No,Hertzian,CONCAVE,17,TRAPEZOIDAL,PARALLEL,FEATHER,Flat,0-30,No,,,FLAKE,BREAK AT DISTAL END
chert_condition_B,9d812,59,other,no,,0,,,Absent,,,,,,,12.33,53.86,35.82,7.41,,,,,,,,,,23.62,6.66,6.66,6.66,2.24,72.76870363,Facetted,No,Yes,No,Hertzian,CONCAVE,,TRAPEZOIDAL,DIVERGENT,INDET,,,No,LEVALLOIS RELATED,,FLAKE,split proximal flake fragment
chert_condition_B,9d812,60,complete,no,,30,distal,,Absent,3,Unidirectional,3,0,0,0,4.2,49.9,21.46,4.7,48.01,20.3,4.76,14.76,19.28,20.03,3.44,4.5,3.14,6.69,2.4,2.53,2.53,2.81,85.49701008,Plain,No,No,No,Bending,CONCAVE,5,TRIANGULAR,PARALLEL,FEATHER,Pointed,0-30,No,,,FLAKE,
chert_condition_B,9d812,62,complete,no,,0,,,Absent,5,Centripetal,2,,2,1,24.6,68.52,47.11,8.91,53.66,58.62,9.07,55.91,32.04,24.47,8,6.12,5.48,11.35,2.29,1.11,2.29,3.13,91.67139529,Plain,No,Yes,No,Hertzian,CONCAVE,5,TRIANGULAR,DIVERGENT,FEATHER,Flat,31-60,No,,,FLAKE,
chert_condition_B,9d812,63,distal,no,platform is broken.,40,left,,Indeterminate,3,Orthogonal,2,1,0,0,6.92,53.58,19.39,10.15,,18.46,9.97,13.99,15.69,19.08,8.97,7.64,7.68,,,,,,0,,,No,No,Bending,CONCAVE,7,RIGHTTRIANGLE,PARALLEL,FEATHER,Pointed,31-60,No,,,FLAKE,"PLATFORM IS BROKEN, MAKING SOME MEASUREMENTS IMPOSSIBLE"
chert_condition_B,9d812,64,complete,no,,7,proxleft,,Absent,2,Orthogonal,2,0,0,0,60.9,75.6,70.83,19.55,60.36,68.01,15.34,54.36,63.51,66.68,12.82,13.69,6.2,25.7,9.58,12.3,14.9,6.84,132.0750221,Plain,No,Yes,No,Hertzian,BULBAR,9,RIGHTTRIANGLE,PARALLEL,FEATHER,Pointed,0-30,No,,,FLAKE,
chert_condition_B,9d812,66,complete,no,,7,left,,Absent,9,Orthogonal,4,0,3,2,133.32,91.24,82.77,18,79.63,91.45,18.56,83.44,89.86,73.92,17.04,15.13,9.32,46.55,11.48,4.28,12.36,2.03,67.46707856,Plain,No,Yes,No,Hertzian,BULBAR,16,TRAPEZOIDAL,OVOID,FEATHER,Rounded,31-60,No,,,FLAKE,
chert_condition_B,9d812,67,complete,no,,20,proxleft,,Complete,3,Other,0,2,0,1,54.13,66.77,52.14,20.71,54.89,53.35,19.44,52.62,57.22,40.18,20.94,17.92,5.66,42.2,13.94,20.14,20.14,5.19,119.2814206,Cortical,No,Yes,No,Hertzian,FLAT,12,TRAPEZOIDAL,DIAMOND,FEATHER,Flat,0-30,No,,,FLAKE,
chert_condition_B,9d812,69,complete,no,,10,right,,Absent,5,Bidirectional,3,0,2,0,38.2,68.35,47.67,12.24,38.8,67.71,12.7,67.64,55.26,35.28,12.59,12.66,6.42,42.1,10.82,12.19,12.19,2.17,71.03969061,Plain,No,Yes,No,Hertzian,CONCAVE,13,TRAPEZOIDAL,DIAMOND,FEATHER,Pointed,31-60,No,,,FLAKE,
chert_condition_B,9d812,70,complete,no,,0,,,Absent,5,Centripetal,3,0,2,0,45.48,66.7,65.15,17.63,62.15,65.2,17.39,52.26,62.28,28.35,15.07,11.25,7.41,39.51,18.2,16.95,18.2,1.53,53.43126213,Plain,No,Yes,No,Hertzian,CONCAVE,12,TRIANGULAR,DIAMOND,FEATHER,Pointed,0-30,No,,,FLAKE,
chert_condition_B,9d812,75,complete,no,,0,,,Absent,5,Orthogonal,4,0,1,0,45.66,78.41,58.14,19.83,61.43,60.48,20.53,30.06,47.48,56.67,20.19,15.04,2.83,15.62,19.64,18.67,19.64,2.43,77.27363274,Plain,No,Yes,No,Hertzian,BULBAR,12,TRIANGULAR,DIVERGENT,FEATHER,Irreg,0-30,No,,,FLAKE,
chert_condition_B,9d812,76,complete,no,,0,,,Absent,3,Unidirectional,3,0,0,0,4.84,37.94,23.64,6.02,33,20.51,6.16,20.04,19.42,18.59,5.79,5.25,4.2,22.17,6.33,5.28,6.33,1.57,54.62794592,Plain,No,Yes,No,Hertzian,FLAT,5,TRAPEZOIDAL,PARALLEL,HINGE,Rounded,0-30,No,,,FLAKE,
chert_condition_B,9d812,77,complete,no,,0,,,Absent,3,Unidirectional,3,0,0,0,3.24,34.59,33,4.29,25.43,30.61,4.37,28.39,27.59,25.16,4.31,3.52,1.12,30.45,3.1,3.1,5.04,2.41,76.81216928,Plain,No,Yes,No,Hertzian,FLAT,4,TRAPEZOIDAL,PARALLEL,FEATHER,Flat,0-30,No,,,FLAKE,
chert_condition_B,9d812,79,complete,no,,0,,,Absent,8,Subcentripetal,6,1,2,0,69.69,67.99,61.64,21.24,65.84,59.22,20.81,41.9,55.13,39.9,19.8,19.33,11.17,25.57,16.08,14.5,16.08,2.59,80.86024725,Plain,No,Yes,No,Hertzian,BULBAR,19,TRAPEZOIDAL,DIVERGENT,FEATHER,Pointed,31-60,No,,,FLAKE,
chert_condition_B,9d812,80,other,no,,,,,,,,,,,,4.84,45.43,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,split flake fragment (siret)
chert_condition_B,9d812,83,other,no,,,,,,,,,,,,2.55,33.33,15.83,12.18,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,INDET,"I CANNOT READ THIS PIECE.  I BELIEVE IT IS THE DISTAL END OF SOMETHING, BUT I AM UNSURE.  IF I WAS USING MY OWN SYSTEM, I WOULD CALL THIS 'ANGULAR WASTE,' A CATEGORY OF CLEARLY HUMANLY MODIFIED ROCKS THAT I CANNOT ORIENT."
chert_condition_B,9d812,86,complete,no,,0,,,Absent,8,Centripetal,6,0,2,0,44.75,88.33,45.71,11.5,85.03,42.92,12.67,34.75,42.83,44.54,12.6,11.6,5.35,21.94,11.09,11.09,11.09,2.41,76.81216928,Plain,No,Yes,No,Hertzian,CONCAVE,12,TRAPEZOIDAL,PARALLEL,FEATHER,Rounded,0-30,No,,,FLAKE,
chert_condition_B,9d812,87,complete,no,,0,,,Absent,2,Unidirectional,2,0,0,0,19.24,51.11,44.53,18.46,43.17,47.24,19.58,45.84,44.3,29.71,13.21,8.59,4.35,33.86,18.14,18.14,18.14,2.44,77.50325667,Plain,No,Yes,No,Hertzian,FLAT,7,TRIANGULAR,DIAMOND,FEATHER,Pointed,0-30,No,,,FLAKE,
chert_condition_B,9d812,88,complete,no,,0,,,Absent,4,Subcentripetal,2,0,2,0,1.44,21.6,19.36,4.21,20.55,20.33,4.03,15.64,19.02,20.35,2.31,3.4,4.62,6.18,1.48,1.48,1.48,1.35,47.88999884,Crushed,No,No,No,Bending,CONCAVE,4,TRIANGULAR,DIVERGENT,FEATHER,Flat,31-60,No,,,FLAKE,ALMOST CLASSIFIED TERMINATION AS PLUNGING.
chert_condition_B,9d812,89,complete,no,,0,,,Absent,4,Unidirectional,4,0,0,0,5.24,40.7,28.06,7.2,41.63,28.09,7.33,27.99,22.1,13.96,6.65,4.32,2.95,20.2,8.01,8.06,8.06,1.22,43.73274132,Plain,No,Yes,No,Hertzian,CONCAVE,6,TRIANGULAR,CONVERGENT,FEATHER,Pointed,0-30,No,,,CONVFLAKE,
chert_condition_B,9d812,91,complete,no,,0,,,Absent,6,Bidirectional,4,1,1,0,19.57,55.2,39.12,12.69,55.82,38.82,13.01,32.76,38.18,29.23,12.29,8.41,5.82,20.84,12.72,12.72,12.72,2.93,87.88883663,Plain,No,Yes,No,Hertzian,CONCAVE,9,TRIANGULAR,DIAMOND,FEATHER,Pointed,0-30,No,,,FLAKE,
chert_condition_B,9d812,91A,complete,no,,0,,,Absent,4,UnidirectionalConvergent,4,0,0,0,14.73,49.19,43.14,7.75,48.46,44.55,8,44.34,41.96,23.35,8.65,7.5,4.37,40.16,5.54,4.72,5.9,3.28,94.34948823,ChapeauDeGendarme,No,Yes,No,Hertzian,CONCAVE,8,TRAPEZOIDAL,CONVERGENT,FEATHER,Pointed,0-30,No,LEVALLOIS POINT,LEVALLOIS,CONVFLAKE,THERE ARE DUPLICATE #91s.  I SUSPECT THIS IS ACTUALLY CHERT CONDITION A (BECAUSE IT IS A LEVALLOIS POINT LIKE SO MUCH OF CHERT CONDITION A). TYPICAL EN CONCORDE PROFILE.
chert_condition_B,9d812,92,complete,no,,0,,,Absent,5,Unidirectional,5,0,0,0,27.33,55.43,48.62,16.04,44.07,43.69,16.36,37.91,43.7,38.87,16.21,13.24,5.52,34.44,15.78,15.78,16.62,1.67,57.56369104,Plain,No,Yes,No,Hertzian,BULBAR,13,TRIANGULAR,PARALLEL,FEATHER,Flat,0-30,No,,,FLAKE,
